$Ascii,:,02_97_DD_2X,Esstar,04/06/2018,,

Depth,DTCO3,DTSH3,DTSH6,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
M,US/F,US/F,US/F,GAPI,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
2044.7508,97.4917,-999.25,191.8877,149.4895,210.7411,12.4077,37.613,2.2741,1.0629,1.4309,1.5741,1.6037,1.5637,2.0238,0.7324,0.3486
2044.9032,97.3145,-999.25,191.5265,146.7475,210.7459,12.2967,37.6315,2.2989,1.0991,1.46,1.5892,1.6173,1.573,1.9903,0.8753,0.3595
2045.0556,97.5166,-999.25,190.9684,145.8347,210.7507,12.4188,37.6499,2.3124,1.2429,1.7041,1.8536,1.9001,1.8371,2.2384,1.272,0.333
2045.208,97.4227,-999.25,190.6585,136.2366,210.7555,12.5186,37.6684,2.3165,1.3269,1.8815,2.1157,2.1595,2.118,2.6114,1.4115,0.3306
2045.3604,97.5958,-999.25,189.9297,130.6209,210.7603,12.2745,37.6868,2.3171,1.3387,2.0157,2.3672,2.4338,2.415,3.1944,1.2715,0.3444
2045.5128,98.0005,-999.25,188.0272,130.636,210.7651,12.2524,37.7053,2.3069,1.2879,1.9119,2.2375,2.2954,2.2841,3.0108,1.2029,0.3355
2045.6652,98.0493,-999.25,188.9158,137.3055,210.7699,12.3966,37.7237,2.2855,1.2199,1.8267,2.1393,2.1887,2.1833,2.9314,1.0688,0.3379
2045.8176,94.9715,-999.25,188.4685,140.3449,210.7747,12.2006,37.7422,2.2765,1.2046,1.7106,1.9341,1.9673,1.9637,2.5298,0.9561,0.3223
2045.97,95.1257,-999.25,188.4701,137.6087,210.7794,12.3929,37.7606,2.2838,1.2586,1.7456,1.8906,1.9344,1.9203,2.4578,0.9086,0.3232
2046.1224,95.6905,-999.25,189.0926,134.7723,210.7842,12.3041,37.7791,2.3016,1.2566,1.7879,1.9593,1.9944,1.9842,2.547,1.0519,0.3194
2046.2748,95.9612,-999.25,191.1083,132.6203,210.789,12.2524,37.7976,2.3106,1.2929,1.8733,2.0557,2.0838,2.0753,2.6447,1.2015,0.3183
2046.4272,96.6648,-999.25,191.1605,137.505,210.7938,12.171,37.816,2.3198,1.3591,2.0058,2.2264,2.2539,2.239,2.8077,1.3877,0.3093
2046.5796,96.9064,-999.25,191.6922,142.8714,210.7985,12.3781,37.8345,2.3348,1.4121,2.0985,2.3764,2.4244,2.4057,2.8625,1.7011,0.3211
2046.732,96.8102,-999.25,191.7985,157.0928,210.8033,12.3633,37.8529,2.3525,1.5846,2.4349,2.8574,2.9554,2.9445,3.1165,2.2928,0.3693
2046.8844,97.2741,-999.25,196.3276,162.8259,210.808,12.3744,37.8714,2.374,1.6573,2.5342,2.967,3.0982,3.0922,2.8864,2.9906,0.3873
2047.0368,98.4002,-999.25,198.4004,172.8201,210.8128,12.563,37.8899,2.3884,1.6467,2.4732,2.8572,2.9965,2.9933,2.7125,3.2482,0.3988
2047.1892,102.5673,-999.25,200.5791,172.0605,210.8175,12.5704,37.9083,2.3854,1.7008,2.5193,2.8863,3.0198,2.9998,3.0771,2.5806,0.3894
2047.3416,101.9127,-999.25,201.3179,163.4107,210.8223,12.3929,37.9268,2.3615,1.6543,2.4255,2.7526,2.8621,2.8258,3.0334,2.2504,0.4101
2047.494,101.8343,-999.25,199.924,152.2925,210.827,12.4743,37.9452,2.3348,1.4174,1.9711,2.1379,2.1765,2.1413,2.0744,2.2061,0.3879
2047.6464,102.4925,-999.25,200.8772,152.4766,210.8317,12.4077,37.9637,2.321,1.4146,2.0755,2.3013,2.3504,2.3175,2.6575,1.8194,0.3755
2047.7988,102.2307,-999.25,200.0438,159.3833,210.8365,12.2967,37.9822,2.3104,1.3503,1.989,2.2068,2.238,2.2135,2.6055,1.6129,0.3574
2047.9512,102.4728,-999.25,201.4795,160.0887,210.8412,12.1192,38.0006,2.28,1.1982,1.6783,1.8336,1.8374,1.8084,2.2789,0.9879,0.3639
2048.1036,99.8758,-999.25,200.9633,148.4861,210.8459,12.1969,38.0191,2.2611,1.0976,1.4824,1.5913,1.5863,1.5573,1.9386,0.9013,0.3294
2048.256,100.4684,-999.25,200.8421,139.6048,210.8506,12.1118,38.0375,2.2622,1.0957,1.4878,1.6074,1.6015,1.5681,2.0155,0.7355,0.3256
2048.4084,101.7859,-999.25,201.1934,143.7886,210.8553,12.4225,38.056,2.2947,1.1026,1.488,1.5847,1.575,1.5313,1.9478,0.7795,0.3148
2048.5608,102.148,-999.25,203.1946,150.4353,210.86,12.4299,38.0745,2.3299,1.2433,1.7656,1.9242,1.9243,1.864,2.424,0.9389,0.3419
2048.7132,102.1612,-999.25,201.1543,155.1079,210.8647,12.3744,38.0929,2.3662,1.3825,2.0388,2.2706,2.2747,2.2044,2.609,1.4655,0.3455
2048.8656,101.3265,-999.25,203.762,157.908,210.8694,12.2819,38.1114,2.3933,1.4321,2.1331,2.4256,2.4432,2.3622,2.2497,2.4508,0.382
2049.018,101.2809,-999.25,206.9431,162.3781,210.8741,12.4632,38.1298,2.4076,1.4371,2.0505,2.3503,2.3865,2.3177,2.1625,2.5369,0.3715
2049.1704,101.2951,-999.25,207.253,164.8499,210.8788,12.441,38.1483,2.4184,1.4906,2.0977,2.36,2.4167,2.3507,2.2256,2.4111,0.3881
2049.3228,101.6275,-999.25,208.287,169.5434,210.8835,12.4373,38.1668,2.429,1.5318,2.1873,2.4612,2.5415,2.4733,2.3416,2.5234,0.3806
2049.4752,101.4701,-999.25,208.0373,172.6889,210.8882,12.4003,38.1852,2.4378,1.5543,2.2716,2.5454,2.6504,2.6021,2.4478,2.5762,0.4008
2049.6276,100.7784,-999.25,206.2077,176.5853,210.8929,12.4077,38.2037,2.4349,1.5267,2.2315,2.4763,2.58,2.5263,2.3789,2.5692,0.4143
2049.78,100.3141,-999.25,205.329,174.6494,210.8976,12.4299,38.2222,2.4262,1.4977,2.1979,2.4314,2.5273,2.4829,2.3261,2.582,0.3852
2049.9324,99.9101,-999.25,204.6893,169.8293,210.9022,12.4743,38.2406,2.4103,1.4792,2.2024,2.4472,2.5369,2.5062,2.3747,2.41,0.3804
2050.0848,99.8945,-999.25,203.2303,165.9125,210.9069,12.4595,38.2591,2.395,1.4916,2.159,2.417,2.4547,2.4502,2.3284,2.3744,0.3726
2050.2372,99.8039,-999.25,203.6353,163.6799,210.9116,12.4299,38.2775,2.392,1.6116,2.3658,2.6139,2.6449,2.6375,2.5453,2.4771,0.3746
2050.3896,99.3392,-999.25,203.3233,169.1265,210.9162,12.4188,38.296,2.4057,1.6067,2.3583,2.6013,2.6494,2.6308,2.4997,2.6382,0.3804
2050.542,99.2674,-999.25,202.9795,173.7774,210.9209,12.3855,38.3145,2.4207,1.5933,2.3592,2.6097,2.6607,2.6396,2.4991,2.7291,0.3472
2050.6944,99.2008,-999.25,202.8574,181.0404,210.9256,12.3855,38.3329,2.4274,1.6418,2.4223,2.6998,2.7443,2.7203,2.6033,2.6625,0.3538
2050.8468,99.1491,-999.25,202.6798,172.1062,210.9302,12.4299,38.3514,2.4297,1.6377,2.4015,2.6684,2.7065,2.6792,2.5614,2.665,0.3332
2050.9992,98.9829,-999.25,201.5916,167.825,210.9348,12.4373,38.3699,2.4344,1.6274,2.3728,2.643,2.6689,2.6336,2.5206,2.6371,0.3479
2051.1516,100.8393,-999.25,201.207,162.7054,210.9395,12.4299,38.3883,2.4398,1.6288,2.3826,2.6287,2.6658,2.6302,2.5099,2.6946,0.3615
2051.304,97.6521,-999.25,201.4597,171.4183,210.9441,12.4595,38.4068,2.4402,1.615,2.4174,2.6938,2.7472,2.7003,2.5818,2.7003,0.354
2051.4564,96.3388,-999.25,201.4467,173.7099,210.9488,12.4743,38.4252,2.4363,1.5982,2.41,2.6959,2.7479,2.6925,2.5835,2.7139,0.3548
2051.6088,96.3591,-999.25,201.5203,175.2388,210.9534,12.4743,38.4437,2.4281,1.577,2.367,2.6403,2.6792,2.6343,2.5537,2.5123,0.348
2051.7612,96.2837,-999.25,202.273,172.2671,210.958,12.5038,38.4622,2.4212,1.5384,2.2423,2.4659,2.4857,2.4492,2.3689,2.3973,0.344
2051.9136,99.5896,-999.25,202.5045,174.8383,210.9627,12.5186,38.4806,2.4216,1.5147,2.1966,2.4179,2.4476,2.3938,2.318,2.3405,0.3513
2052.066,95.6761,-999.25,201.7031,173.3419,210.9673,12.5038,38.4991,2.4363,1.5113,2.1967,2.4264,2.4591,2.3977,2.2952,2.5244,0.3361
2052.2184,95.8566,-999.25,199.588,177.4854,210.9719,12.5038,38.5176,2.4533,1.5553,2.2867,2.5385,2.5618,2.5008,2.3873,2.7339,0.333
2052.3708,96.4172,-999.25,197.6223,171.3081,210.9765,12.5297,38.5361,2.4869,1.5561,2.3477,2.621,2.6463,2.5856,2.4412,2.8819,0.3118
2052.5232,98.4718,-999.25,196.3253,158.9713,210.9811,12.4965,38.5545,2.5074,1.6821,2.6735,3.0377,3.1035,3.0047,2.8274,3.4234,0.3082
2052.6756,102.5296,-999.25,197.0922,150.7908,210.9857,12.4965,38.573,2.5215,1.6728,2.5996,2.9368,2.9817,2.9178,2.8738,5.342,0.3009
2052.828,99.7577,-999.25,197.3928,147.6912,210.9903,12.4965,38.5914,2.4835,1.6564,2.5507,2.8713,2.9155,2.8499,2.8028,5.3689,0.3214
2052.9804,100.0507,-999.25,197.8564,157.5524,210.9949,12.4817,38.6099,2.4303,1.6595,2.5482,2.859,2.9029,2.8328,2.7313,3.804,0.3273
2053.1328,103.5096,-999.25,198.1816,162.4039,210.9995,12.4854,38.6284,2.3634,1.6408,2.5023,2.8039,2.8508,2.7905,2.6729,2.8745,0.3772
2053.2852,100.8624,-999.25,198.3719,171.4724,211.0041,12.4965,38.6468,2.3373,1.6403,2.4908,2.7885,2.8499,2.7936,2.6588,2.9482,0.3963
2053.4376,101.0524,-999.25,202.1506,171.6919,211.0087,12.4817,38.6653,2.3431,1.6115,2.4461,2.7438,2.7899,2.7398,2.5653,3.1664,0.4042
2053.59,99.8424,-999.25,202.477,179.6131,211.0133,12.4299,38.6838,2.3785,1.5602,2.3686,2.6443,2.6925,2.648,2.4983,2.8874,0.428
2053.7424,99.5292,-999.25,202.0477,177.0309,211.0179,12.4077,38.7023,2.4037,1.5948,2.3983,2.685,2.7224,2.6868,2.567,2.7202,0.4135
2053.8948,99.3296,-999.25,202.4997,177.6791,211.0224,12.4521,38.7207,2.4181,1.5927,2.4076,2.6991,2.7317,2.6995,2.602,2.6064,0.4052
2054.0472,98.94,-999.25,203.1169,173.7013,211.027,12.4743,38.7392,2.4191,1.6003,2.4155,2.7052,2.7366,2.6935,2.6052,2.6086,0.3555
2054.1996,97.6075,-999.25,201.2206,175.4222,211.0316,12.4854,38.7576,2.4155,1.6101,2.4444,2.7255,2.7603,2.7186,2.6326,2.6063,0.3676
2054.352,96.955,-999.25,201.7707,172.9597,211.0361,12.4891,38.7761,2.4123,1.568,2.3394,2.6065,2.6472,2.5989,2.5018,2.5597,0.3664
2054.5044,96.8001,-999.25,204.8011,168.8182,211.0407,12.4891,38.7946,2.4128,1.5589,2.3228,2.594,2.6427,2.5988,2.4884,2.6009,0.4043
2054.6568,96.5011,-999.25,204.54,164.8213,211.0453,12.5408,38.813,2.4223,1.5726,2.365,2.6605,2.7151,2.6574,2.5648,2.6152,0.4175
2054.8092,96.4856,-999.25,203.8672,167.3712,211.0498,12.5519,38.8315,2.4298,1.5903,2.4217,2.758,2.8296,2.7839,2.6912,2.6125,0.433
2054.9616,98.7342,-999.25,203.6988,166.7841,211.0544,12.563,38.85,2.4285,1.6383,2.4305,2.7401,2.807,2.7495,2.6804,2.6071,0.412
2055.114,97.9117,-999.25,206.3815,170.7689,211.0589,12.563,38.8685,2.4207,1.7134,2.4949,2.7726,2.8476,2.7859,2.7205,2.6947,0.3969
2055.2664,99.6089,-999.25,207.2644,174.311,211.0635,12.5963,38.8869,2.4196,1.7311,2.5242,2.7996,2.8778,2.8149,2.7312,2.8329,0.4075
2055.4188,99.8664,-999.25,208.1413,180.7403,211.068,12.6148,38.9054,2.4222,1.7025,2.4445,2.6844,2.7443,2.6631,2.5967,2.7659,0.419
2055.5712,100.0985,-999.25,208.214,176.054,211.0725,12.6148,38.9239,2.4287,1.6011,2.3138,2.5517,2.604,2.5379,2.4754,2.5327,0.3846
2055.7236,100.3674,-999.25,209.8437,167.9966,211.0771,12.637,38.9423,2.429,1.5031,2.1647,2.4029,2.454,2.3923,2.3258,2.3456,0.3654
2055.876,100.8294,-999.25,209.6362,168.6335,211.0816,12.6518,38.9608,2.4293,1.5136,2.1883,2.4316,2.4786,2.4035,2.3574,2.3137,0.3448
2056.0284,101.5495,-999.25,211.7365,169.1284,211.0861,12.6407,38.9793,2.4292,1.541,2.2204,2.452,2.493,2.4203,2.3798,2.3443,0.376
2056.1808,102.5451,-999.25,211.1473,173.5256,211.0907,12.5926,38.9977,2.4295,1.5516,2.2312,2.4684,2.4816,2.3937,2.3793,2.3376,0.369
2056.3332,102.6305,-999.25,211.1651,164.7255,211.0952,12.6296,39.0162,2.4288,1.5516,2.231,2.4463,2.4654,2.4023,2.3733,2.3263,0.3758
2056.4856,102.6241,-999.25,211.0635,170.6279,211.0997,12.6185,39.0347,2.4284,1.5047,2.2002,2.4207,2.4354,2.3797,2.3399,2.2833,0.374
2056.638,102.7416,-999.25,211.7263,168.4732,211.1042,12.563,39.0532,2.4286,1.4802,2.1484,2.3628,2.3688,2.3151,2.2453,2.3515,0.378
2056.7904,104.5727,-999.25,208.2748,167.377,211.1087,12.5852,39.0716,2.4266,1.4886,2.1248,2.3358,2.3451,2.3061,2.2222,2.3453,0.3733
2056.9428,104.9153,-999.25,206.5273,160.8996,211.1132,12.5704,39.0901,2.4256,1.5212,2.1948,2.4266,2.4418,2.4077,2.3074,2.4988,0.3716
2057.0952,97.1925,-999.25,200.1438,164.7522,211.1177,12.4743,39.1086,2.4239,1.5073,2.2088,2.446,2.4618,2.414,2.3205,2.5123,0.3733
2057.2476,96.4898,-999.25,199.3491,171.5268,211.1222,12.5556,39.127,2.4254,1.502,2.1878,2.3997,2.4247,2.396,2.2933,2.4814,0.3577
2057.4,95.7763,-999.25,198.7931,173.0561,211.1267,12.6296,39.1455,2.4343,1.5134,2.2359,2.4894,2.5415,2.5225,2.3889,2.5042,0.3358
2057.5524,95.5752,-999.25,192.7792,170.3852,211.1312,12.5741,39.164,2.4334,1.5731,2.3067,2.5739,2.6331,2.6055,2.4703,2.6525,0.3108
2057.7048,95.2492,-999.25,190.6136,170.5652,211.1357,12.5556,39.1825,2.4293,1.5902,2.3763,2.6883,2.7545,2.7274,2.5863,2.8019,0.3195
2057.8572,93.2227,-999.25,189.2166,165.7209,211.1402,12.6518,39.2009,2.429,1.581,2.4193,2.806,2.8812,2.8622,2.6883,2.8641,0.3321
2058.0096,93.3362,-999.25,187.7314,156.067,211.1446,12.7184,39.2194,2.4752,1.5681,2.4656,2.8512,2.9287,2.926,2.6289,3.4865,0.2952
2058.162,92.8911,-999.25,187.0455,149.5313,211.1491,12.5408,39.2379,2.5402,1.7842,3.2022,3.91,4.1573,4.1163,3.9165,5.6388,0.2642
2058.3144,94.0488,-999.25,188.4159,151.8015,211.1536,12.7184,39.2564,2.6039,1.6225,2.8187,3.4144,3.5704,3.564,3.5899,13.6759,0.2735
2058.4668,99.1868,-999.25,190.9313,163.4179,211.1581,12.7627,39.2748,2.6105,1.5137,2.601,3.1302,3.2743,3.2619,5.2387,18.8001,0.3749
2058.6192,99.9281,-999.25,194.9422,161.4721,211.1625,12.7406,39.2933,2.5448,1.4546,2.3876,2.8248,2.9247,2.9261,2.7777,5.3809,0.3962
2058.7716,99.9699,-999.25,196.4248,163.5973,211.167,12.6185,39.3118,2.4666,1.4466,2.3213,2.6441,2.7663,2.7577,2.5449,2.9065,0.3503
2058.924,100.8457,-999.25,197.755,163.248,211.1714,12.9181,39.3302,2.4153,1.3258,2.0165,2.2762,2.3319,2.3134,2.2035,2.2156,0.3506
2059.0764,100.0469,-999.25,200.6748,169.3339,211.1759,13.0068,39.3487,2.4193,1.3039,1.9646,2.2031,2.2568,2.2466,2.1182,2.1921,0.3791
2059.2288,100.2247,-999.25,201.674,173.9653,211.1803,13.0364,39.3672,2.419,1.3185,1.9434,2.1461,2.1906,2.1774,2.069,2.1926,0.4131
2059.3812,100.7956,-999.25,203.3905,176.9626,211.1848,13.029,39.3857,2.4167,1.3513,1.9577,2.1484,2.1741,2.1569,2.0718,2.1663,0.3972
2059.5336,100.8609,-999.25,205.3633,176.6185,211.1892,13.0179,39.4041,2.4188,1.3276,1.9436,2.1666,2.1834,2.1642,2.0709,2.2157,0.3978
2059.686,100.6124,-999.25,206.7023,174.9698,211.1937,12.9994,39.4226,2.4271,1.3192,1.9742,2.2332,2.2563,2.2411,2.1223,2.3327,0.3832
2059.8384,99.5716,-999.25,203.7877,170.082,211.1981,12.8293,39.4411,2.4276,1.3444,2.0181,2.3096,2.3378,2.3194,2.1859,2.4247,0.3892
2059.9908,98.7271,-999.25,204.042,174.8245,211.2025,12.7849,39.4595,2.4198,1.3596,2.0161,2.2951,2.3337,2.3054,2.1684,2.4438,0.379
2060.1432,101.0239,-999.25,204.0742,173.9581,211.207,12.7258,39.478,2.41,1.4071,2.1105,2.4102,2.4685,2.4373,2.3503,2.389,0.3645
2060.2956,101.0013,-999.25,203.381,182.4586,211.2114,12.7295,39.4965,2.4024,1.4551,2.1407,2.4173,2.4709,2.4413,2.4256,2.321,0.3376
2060.448,98.3098,-999.25,202.4151,179.472,211.2158,12.7184,39.515,2.3835,1.4541,2.1835,2.4878,2.5675,2.5385,2.8027,1.9375,0.3367
2060.6004,102.4129,-999.25,199.6648,176.7993,211.2202,12.5704,39.5335,2.3795,1.3839,1.9932,2.2225,2.2859,2.2613,2.3694,1.9164,0.3617
2060.7528,99.6529,-999.25,202.342,167.3396,211.2247,12.5963,39.5519,2.3751,1.4029,2.0304,2.2765,2.3565,2.3276,2.3455,1.9769,0.3637
2060.9052,99.8237,-999.25,202.6114,165.0565,211.2291,12.5334,39.5704,2.3886,1.3962,2.06,2.3164,2.3919,2.3709,2.2374,2.2808,0.3411
2061.0576,99.8631,-999.25,203.8891,167.4761,211.2335,12.526,39.5889,2.3886,1.3988,2.0671,2.3148,2.3902,2.3731,2.2326,2.3279,0.3246
2061.21,100.1973,-999.25,207.4315,169.8801,211.2379,12.7553,39.6074,2.3913,1.3842,2.0717,2.3682,2.4448,2.4337,2.2773,2.3411,0.3149
2061.3624,100.8238,-999.25,208.8003,169.2028,211.2423,12.6851,39.6258,2.4002,1.3981,2.0786,2.3514,2.4217,2.4045,2.2506,2.4135,0.3267
2061.5148,100.7783,-999.25,209.0893,170.9289,211.2467,12.7701,39.6443,2.4045,1.3856,1.9939,2.2283,2.2924,2.2762,2.1331,2.3831,0.3436
2061.6672,100.7647,-999.25,209.2131,173.298,211.2511,12.7701,39.6628,2.4105,1.4334,2.0271,2.2487,2.3035,2.2837,2.1647,2.3455,0.3752
2061.8196,100.7339,-999.25,210.4789,172.6031,211.2555,12.7627,39.6813,2.4056,1.4827,2.0908,2.3136,2.3692,2.3351,2.2743,2.2909,0.3746
2061.972,101.8621,-999.25,210.4262,167.4042,211.2599,12.7036,39.6997,2.382,1.5051,2.1156,2.3239,2.3738,2.3391,2.4189,2.0696,0.3552
2062.1244,101.8635,-999.25,211.5819,166.3904,211.2643,12.6962,39.7182,2.3571,1.476,2.087,2.2926,2.3442,2.3087,2.4967,1.8519,0.3221
2062.2768,101.3709,-999.25,211.2858,162.0177,211.2686,12.5852,39.7367,2.34,1.4389,2.0712,2.2831,2.353,2.2919,2.5126,1.8072,0.3565
2062.4292,101.1326,-999.25,207.7714,163.956,211.273,12.5852,39.7552,2.3482,1.4105,1.9662,2.18,2.2306,2.1787,2.196,1.9563,0.371
2062.5816,101.0802,-999.25,207.5879,161.2183,211.2774,12.5704,39.7736,2.3617,1.4491,1.9856,2.1982,2.2347,2.1813,2.1648,2.053,0.4322
2062.734,101.101,-999.25,207.4675,162.6212,211.2818,12.5704,39.7921,2.3856,1.4351,2.0158,2.2479,2.2821,2.2315,2.2011,2.0712,0.4034
2062.8864,101.3734,-999.25,207.186,158.0445,211.2861,12.4521,39.8106,2.405,1.4058,2.0023,2.2402,2.2661,2.2219,2.1465,2.1729,0.3903
2063.0388,100.2019,-999.25,195.6061,150.9623,211.2905,12.4965,39.8291,2.4145,1.434,2.0396,2.29,2.3046,2.2614,2.1818,2.2852,0.3432
2063.1912,89.8706,-999.25,188.8271,137.1177,211.2949,12.4891,39.8476,2.4145,1.5082,2.2573,2.4829,2.4952,2.4746,2.4199,2.3802,0.3261
2063.3436,90.984,-999.25,184.3817,117.3165,211.2992,12.4891,39.866,2.3977,1.4022,1.9985,2.1899,2.228,2.2121,2.2616,2.0126,0.2941
2063.496,90.6566,-999.25,183.5928,101.6968,211.3036,12.4817,39.8845,2.4022,1.3835,1.9846,2.1862,2.2323,2.2181,2.2593,1.8322,0.2586
2063.6484,90.3775,-999.25,181.5726,93.2259,211.3079,12.2893,39.903,2.4496,1.3711,1.9737,2.1789,2.2215,2.2068,2.0728,2.1609,0.2294
2063.8008,91.1327,-999.25,178.2275,96.7282,211.3123,12.4373,39.9215,2.515,1.3649,1.9653,2.1728,2.2162,2.1965,2.1416,3.0109,0.207
2063.9532,92.0355,182.323,171.0268,98.2556,211.3166,12.3855,39.9399,2.5506,1.5227,2.2176,2.6652,2.7269,2.7187,2.5016,3.4941,0.2108
2064.1056,94.4622,182.9651,167.9698,93.9765,211.321,12.3855,39.9584,2.5639,1.9997,3.8532,4.7129,5.0219,5.1208,4.7997,4.157,0.194
2064.258,95.6335,183.4001,169.5603,90.388,211.3253,12.4151,39.9769,2.5699,1.6515,2.6534,3.0514,3.1317,3.1691,2.9579,8.1867,0.1854
2064.4104,96.8803,183.8287,170.9399,88.3576,211.3296,12.5778,39.9954,2.5872,1.5242,2.3473,2.6395,2.6959,2.7093,4.9145,21.29,0.1813
2064.5628,97.0218,183.6751,172.0746,88.0943,211.334,12.441,40.0139,2.5738,1.4852,2.278,2.5466,2.6004,2.6143,3.2992,10.2222,0.2165
2064.7152,97.8867,180.6277,174.3591,89.7096,211.3383,12.2524,40.0323,2.5253,1.4518,2.1331,2.3296,2.3792,2.3817,2.012,3.501,0.2697
2064.8676,97.9604,180.0953,174.8422,89.7864,211.3426,12.2597,40.0508,2.4467,1.342,1.9303,2.1459,2.1907,2.1981,2.3203,1.963,0.3034
2065.02,96.7732,179.7597,174.9372,98.6533,211.3469,12.5408,40.0693,2.3954,1.3698,2.0146,2.2225,2.2698,2.2577,2.6288,1.7397,0.29
2065.1724,96.7908,179.7278,174.977,99.3364,211.3513,12.208,40.0878,2.3872,1.4194,2.1726,2.427,2.4693,2.4635,2.7318,2.0338,0.2872
2065.3248,96.8419,179.0681,175.9602,102.859,211.3556,12.3411,40.1063,2.403,1.4339,2.2261,2.499,2.5427,2.5286,2.4211,2.659,0.2799
2065.4772,94.0697,179.5433,174.6457,100.6904,211.3599,12.3041,40.1247,2.3726,1.3205,2.115,2.5055,2.5295,2.5298,2.7121,2.3704,0.2783
2065.6296,93.0462,177.8174,173.1363,98.2961,211.3642,12.208,40.1432,2.3376,1.2323,1.8619,2.1401,2.1903,2.1656,2.6863,1.5637,0.2718
2065.782,93.0508,177.7567,173.1495,102.061,211.3685,12.2597,40.1617,2.3298,1.2525,1.8929,2.1989,2.2541,2.2245,2.848,1.4422,0.2842
2065.9344,93.2205,177.9069,173.4413,105.6725,211.3728,12.4891,40.1802,2.3425,1.2568,1.8982,2.2072,2.2603,2.2349,2.7423,1.7285,0.3114
2066.0868,93.5157,177.9267,174.6845,104.994,211.3771,12.2967,40.1987,2.3491,1.279,1.9557,2.2712,2.3397,2.311,2.729,1.8577,0.3134
2066.2392,93.5746,177.6666,174.4466,99.9056,211.3814,12.2524,40.2172,2.3289,1.3266,2.0237,2.3729,2.441,2.4061,3.0886,1.4358,0.3109
2066.3916,93.4773,177.0939,173.3844,96.9594,211.3857,12.2154,40.2356,2.3129,1.2932,1.9605,2.2323,2.3381,2.2999,3.0399,1.1885,0.2882
2066.544,93.5534,178.0649,172.8702,94.9097,211.39,12.4743,40.2541,2.314,1.4539,2.3775,2.791,2.933,2.9364,4.0097,1.2636,0.3077
2066.6964,93.45,177.4242,172.4333,99.6226,211.3943,12.2745,40.2726,2.329,1.4387,2.2774,2.6328,2.76,2.7546,3.5522,1.6393,0.3094
2066.8488,93.4097,176.9533,172.932,98.8611,211.3985,12.2819,40.2911,2.3321,1.4618,2.304,2.6412,2.7612,2.7614,3.3417,1.9144,0.3363
2067.0012,93.0086,176.931,172.8591,98.6854,211.4028,12.3485,40.3096,2.3212,1.4233,2.2542,2.5911,2.7025,2.7171,3.4569,1.6007,0.326
2067.1536,93.8689,176.5756,171.9082,94.859,211.4071,12.2745,40.328,2.3096,1.3115,1.9209,2.1541,2.2576,2.2677,2.9611,1.1317,0.3336
2067.306,93.5954,176.3198,171.2039,93.2973,211.4114,12.2228,40.3465,2.321,1.4403,2.0971,2.3836,2.4955,2.5093,3.2949,1.2037,0.3446
2067.4584,93.8748,175.7133,169.8589,97.0949,211.4156,12.4225,40.365,2.3326,1.4841,2.1855,2.511,2.63,2.6464,3.4274,1.4004,0.2993
2067.6108,93.994,175.9597,168.7238,88.1134,211.4199,12.3189,40.3835,2.3132,1.4976,2.1975,2.5285,2.644,2.6651,3.4602,1.2503,0.273
2067.7632,93.9324,175.8053,167.9884,85.4809,211.4242,12.1636,40.402,2.289,1.419,2.2464,2.6292,2.7666,2.8235,3.7976,0.9517,0.2607
2067.9156,93.7354,176.7118,168.6114,85.1216,211.4284,12.4743,40.4204,2.2708,1.181,1.7672,2.0065,2.0571,2.1062,2.7874,0.8082,0.2628
2068.068,94.3506,177.0212,169.3932,90.4362,211.4327,12.3078,40.4389,2.276,1.1348,1.7429,1.9197,1.9371,1.9766,2.613,0.8237,0.2571
2068.2204,94.4124,177.5791,168.1185,92.6607,211.4369,12.1858,40.4574,2.2728,1.1353,1.74,1.927,1.9627,1.9875,2.6336,0.8275,0.2521
2068.3728,93.415,177.446,171.4686,92.5908,211.4412,12.1636,40.4759,2.2735,1.1217,1.7228,1.913,1.947,1.9768,2.6311,0.8677,0.2637
2068.5252,93.7838,178.1637,172.1887,93.204,211.4454,12.4003,40.4944,2.2836,1.1035,1.6948,1.9098,1.941,1.9666,2.6453,0.9018,0.2739
2068.6776,94.0378,179.4167,171.9162,94.9463,211.4497,12.2191,40.5129,2.3038,1.2365,1.8315,2.1115,2.1639,2.1594,2.907,1.0519,0.3112
2068.83,94.0067,180.1287,174.5969,96.9622,211.4539,12.245,40.5313,2.328,1.3451,1.959,2.2763,2.3672,2.3846,3.0951,1.3923,0.343
2068.9824,95.769,180.8586,176.0416,101.0497,211.4581,12.4669,40.5498,2.3511,1.3654,2.0081,2.3677,2.4904,2.516,3.0103,1.88,0.3663
2069.1348,94.0918,180.4437,176.0394,104.7546,211.4624,12.5408,40.5683,2.371,1.3915,2.0405,2.4175,2.5521,2.5753,2.6546,2.3913,0.3341
2069.2872,94.1187,181.1522,176.2872,107.6934,211.4666,12.3966,40.5868,2.3693,1.5746,2.4019,2.8524,3.1328,3.1512,3.3744,2.7009,0.3443
2069.4396,93.8842,179.5883,177.105,100.7238,211.4708,12.5112,40.6053,2.3384,1.3989,2.1173,2.5297,2.699,2.7882,3.3674,1.8762,0.3337
